log_prob_no_pheno,log_prob_yes_pheno,odds_no_pheno,odds_yes_pheno,model#,feature,model
5.229146125230346,4.860360142466024,0.6428001291616963,1.5556935268574754,1,disease_13,epi
6.216084132730394,5.836527382371939,0.6423892153665649,1.5566886493095506,1,nullA_50,epi
5.470418917887002,5.089802696516245,0.6358883046738243,1.572603227091816,1,disease_84,epi
5.470418917887002,5.089802696516245,0.6358883046738243,1.572603227091816,1,nullC_27,epi
6.187096595857142,5.7984999867827,0.635423688196244,1.5737531013970643,1,nullC_45,epi
6.225936429173405,5.834978195385109,0.6339332802067315,1.5774530715186474,1,nullA_75,epi
6.249309780358714,5.849008043595548,0.6271931838432558,1.594405082453692,1,nullA_92,epi
5.983831865217944,5.584351998377068,0.6258950277169224,1.5977120055541907,1,nullB_84,epi
5.983831865217944,5.584351998377068,0.6258950277169224,1.5977120055541907,1,disease_10,epi
5.918645885333248,5.51906074856263,0.6253241445854715,1.599170620003649,1,nullA_90,epi
6.922389397867851,6.512764090783567,0.6246134202583724,1.6009902566396161,1,nullB_4,epi
6.276708754546829,5.86802604943131,0.6212571671120618,1.6096393779222526,1,nullC_16,epi
6.276708754546829,5.86802604943131,0.6212571671120618,1.6096393779222526,1,disease_76,epi
6.666669676119028,6.239669609063963,0.6106732330611986,1.637536976996968,1,disease_72,epi
6.697922219623132,6.26314486548533,0.605384017694723,1.6518440704925743,1,disease_0,epi
5.55278991532013,5.126469729663677,0.6027797451189781,1.6589807605473161,1,nullB_35,epi
5.6686808028244755,5.239310729030754,0.6016156140952893,1.662190901583899,1,nullB_25,epi
5.933316075081042,5.496738393124732,0.5986931725024559,1.6703046667797068,1,nullB_16,epi
5.933316075081042,5.496738393124732,0.5986931725024559,1.6703046667797068,1,nullA_84,epi
6.418208316820528,5.951407658370361,0.5814025609837632,1.7199786638503078,1,nullC_24,epi
6.676979045777889,6.203219104554142,0.5784765783065898,1.7286784590784325,1,nullC_34,epi
6.426240488517792,5.954891982452971,0.5783794564416824,1.7289687399207083,1,nullB_60,epi
6.430280898054797,5.958388489511701,0.578040944528883,1.729981257322565,1,nullC_21,epi
6.430280898054797,5.958388489511701,0.578040944528883,1.729981257322565,1,nullA_12,epi
6.990909344304606,6.509719948402339,0.5755071659259251,1.7375978253739286,1,nullA_28,epi
6.488630781117074,6.006828452311769,0.571805165070378,1.7488474415527875,1,nullA_14,epi
6.532497463222656,6.048110111285072,0.5703923411800682,1.753179220343543,1,nullC_99,epi
6.5415065331650215,6.044286014846669,0.561988074755775,1.779397188160217,1,disease_92,epi
6.597334982717964,6.091169600745519,0.556554019435487,1.7967707806949276,1,disease_17,epi
6.501589925759579,5.9742758492740204,0.5423206031243676,1.8439277324868208,1,nullA_21,epi
6.501589925759579,5.9742758492740204,0.5423206031243676,1.8439277324868208,1,nullB_12,epi
6.042515367046034,5.514556236441526,0.5382735866397388,1.8577913254905636,1,nullB_55,epi
6.042515367046034,5.514556236441526,0.5382735866397388,1.8577913254905636,1,nullB_86,epi
6.450731508526088,5.8744466172342324,0.511776862145144,1.953976574494671,1,nullB_71,epi
6.1929237017079934,6.766360296605623,1.9386514705482767,0.5158224751544364,1,"nullA_0,nullC_13",epi
5.658841215777736,6.167791856100216,1.8131621971708687,0.5515226390448301,1,"nullA_1,disease_43",epi
5.511610978795051,6.002595548831724,1.779477146293158,0.5619628226656956,1,"nullA_2,disease_12",epi
4.954265339394167,5.421142027326628,1.7453136769560604,0.5729629081599042,1,"nullA_3,disease_66",epi
5.049575519198492,5.500443798210512,1.709828160327959,0.5848540942314295,1,"nullA_4,nullA_96",epi
5.624939664102055,6.073213116045678,1.69037608380873,0.5915843282323393,1,"nullA_5,disease_53",epi
6.092280175928306,6.5364106908224135,1.6727956704101141,0.5978016428957119,1,"nullA_6,disease_76",epi
5.024882906608121,5.454736917882346,1.668518738992485,0.5993339940574104,1,"nullA_7,disease_8",epi
5.6406174768212844,6.07565511970123,1.6641823532811544,0.6008956879204784,1,"nullA_8,nullB_22",epi
5.466986698325058,5.899054869890884,1.662184550155041,0.6016179129487905,1,"nullA_9,disease_90",epi
5.012761546075776,5.439091227156609,1.6618886625089027,0.6017250268079515,1,"nullA_10,disease_33",epi
5.607318062752235,6.037281106819615,1.6550715909157874,0.6042034710091774,1,"nullA_11,disease_45",epi
5.796651041783994,6.222902218810734,1.6441231875400593,0.6082269306694726,1,"nullA_12,disease_98",epi
6.074705031106799,6.502121617343782,1.641173736850866,0.6093200113711486,1,"nullA_13,disease_74",epi
4.770051634448175,5.1766274552508555,1.6296617288148403,0.613624276939511,1,"nullA_14,disease_97",epi
5.850864858378141,6.269287345391669,1.6282335000109247,0.6141625264394146,1,"nullA_15,disease_39",epi
5.95344373107409,6.362522528156834,1.6088729282130714,0.6215531273253948,1,"nullA_16,nullB_8",epi
4.7843307918656475,5.178619487782096,1.6055735564727478,0.622830387289686,1,"nullA_17,disease_58",epi
5.647412519954113,6.0514993558218935,1.6051150326117323,0.6230083076182205,1,"nullA_18,disease_88",epi
5.0433449694478565,5.440385725719255,1.6045144279927608,0.6232415131666935,1,"nullA_19,nullB_49",epi
5.826104308697489,6.2285840522781655,1.5988429465660499,0.6254523010829625,1,"nullA_20,disease_59",epi
5.6007892038697715,5.998060393666333,1.593288026159321,0.6276329097950587,1,"nullA_21,nullC_76",epi
5.525597220769791,5.92185378485569,1.5928339169836347,0.627811844874392,1,"nullA_22,nullC_12",epi
5.293240706233499,5.68414181771319,1.5874843660273938,0.6299274634763514,1,"nullA_23,disease_20",epi
5.5604011429644835,5.951643221657798,1.5828692452561048,0.6317641226507008,1,"nullA_24,disease_16",epi
5.5459231237838305,5.934512181727613,1.5782407914910086,0.6336168760758437,1,"nullA_25,nullC_32",epi
5.801942059418409,6.189472922161539,1.571747561121438,0.6362344849363103,1,"nullA_26,nullC_50",epi
5.225418109894738,5.604735040108779,1.567361916158726,0.6380147365394647,1,"nullA_28,disease_39",epi
5.085202696841644,5.45868689010166,1.5594880079335145,0.6412360947392632,1,"nullA_29,nullC_24",epi
5.38330153015168,5.750776197540849,1.54265915394455,0.6482313331775325,1,"nullA_30,disease_50",epi
6.02045444135705,6.388926702353345,1.5339955545678527,0.651892371540616,1,"nullA_31,disease_81",epi
5.327307260797105,5.687453079016846,1.5304509743559893,0.6534021780219377,1,"nullA_32,nullC_40",epi
5.817985184258984,6.1812873375751005,1.527870134480353,0.654505888578097,1,"nullA_33,disease_27",epi
4.691901074926677,5.042722997895275,1.5264278845438692,0.6551243004177839,1,"nullA_34,disease_58",epi
5.280562247973728,5.63574527685134,1.5223875327410694,0.6568629724650287,1,"nullA_35,disease_15",epi
4.681466197634097,5.028035908833593,1.518902132621749,0.6583702652875458,1,"nullA_36,disease_16",epi
5.298036878496992,5.6500199046439326,1.5163494105941309,0.6594786089626818,1,"nullA_37,nullA_33",epi
5.486144372357991,5.835541464168558,1.5085341843042317,0.6628951537225002,1,"nullA_38,nullC_75",epi
5.040863578596471,5.384955920779924,1.5070047247428542,0.663567926219099,1,"nullA_39,nullC_84",epi
5.347307927503775,5.685796077809217,1.4916248898132383,0.6704098375062694,1,"nullA_40,disease_71",epi
5.490020346202684,5.8202739920377695,1.475016273448871,0.6779586218813765,1,"nullA_41,disease_75",epi
5.3850482554866215,5.712643327845404,1.4720421388257894,0.6793283790080049,1,"nullA_42,disease_93",epi
5.163304284526835,5.4867823835546945,1.4685027674305429,0.6809656898023503,1,"nullA_43,disease_88",epi
5.446328686704636,5.772205588996748,1.4681299009821704,0.681138637208469,1,"nullA_44,nullC_45",epi
5.1717431531727005,5.49358976178272,1.4655325981397285,0.682345791058724,1,"nullA_45,disease_76",epi
5.34394657980107,5.664501251838644,1.460544165648595,0.6846763168958486,1,"nullA_46,disease_24",epi
6.0643063238859005,6.38558780108783,1.451946194980036,0.6887307556281381,1,"nullA_47,nullC_33",epi
5.226909534481408,5.5382899407006265,1.4466434228108995,0.6912553461563808,1,"nullA_48,nullC_0",epi
5.25567760465785,5.562875416173242,1.439079979838792,0.6948884106580521,1,"nullA_49,disease_49",epi
5.501739230315897,5.807103528848025,1.4324438148660328,0.6981076602250703,1,"nullA_50,disease_96",epi
5.920056715041353,6.225739100145934,1.4276482674396889,0.7004526414572525,1,"nullA_51,nullB_87",epi
5.0748933271827825,5.372775502223053,1.42606841529456,0.7012286291983026,1,"nullA_52,nullC_89",epi
5.27115778994575,5.567277477573879,1.4201688968198976,0.7041416005090961,1,"nullA_53,nullC_59",epi
6.48191381881979,6.786065367684955,1.4190775370732023,0.7046831296212785,1,"nullA_54,nullC_49",epi
5.119461646662659,5.407261678294223,1.408455270055679,0.7099976983723933,1,"nullA_55,nullC_84",epi
5.290055990165979,5.577624946099304,1.4056547027439286,0.711412267926067,1,"nullA_56,nullB_57",epi
5.251079895409221,5.536862388709441,1.403230008229897,0.7126415442479378,1,"nullA_57,nullC_54",epi
5.490020346202684,5.777635466591117,1.403091012566807,0.7127121412962409,1,"nullA_58,nullC_84",epi
5.624939664102055,5.911426161693431,1.3995676836802127,0.7145063519689627,1,"nullA_59,disease_53",epi
6.0540146378493525,6.343167085203878,1.3990717805685509,0.7147596098276122,1,"nullA_60,nullC_0",epi
5.180253842840608,5.462652526495007,1.3986103082640937,0.7149954451867049,1,"nullA_61,nullC_16",epi
5.173156580969847,5.450802486577511,1.390864768396036,0.7189771591908347,1,"nullA_62,disease_57",epi
5.463198815008121,5.738484559029292,1.3832646913438074,0.7229274384416803,1,"nullA_63,nullC_29",epi
5.654254051770829,5.930274887252098,1.3822093695920512,0.7234793961027355,1,"nullA_64,nullC_64",epi
5.252610117589989,5.52410530570867,1.3797348851155702,0.7247769196734032,1,"nullA_65,disease_34",epi
5.146637232041623,5.406009329977756,1.3614356049745755,0.7345187655927911,1,"nullA_66,disease_62",epi
5.139773787116641,5.394808217222936,1.3545406751450484,0.7382576384374112,1,"nullA_67,disease_19",epi
5.801942059418409,6.061091755513333,1.3537072478349375,0.7387121562652177,1,"nullA_68,disease_21",epi
6.033743673475733,6.293312524978659,1.3521403179009985,0.7395682140092936,1,"nullA_69,disease_59",epi
5.216515973954145,5.469297069213675,1.349995765494379,0.7407430642079031,1,"nullA_70,nullB_19",epi
5.081324217513073,5.332437886496478,1.348982078102902,0.7412996927329962,1,"nullA_71,nullC_68",epi
5.525597220769791,5.775822229466936,1.3424741559789606,0.7448932968625968,1,"nullA_72,nullB_40",epi
5.658841215777736,5.909353622091459,1.341555447490601,0.7454034060765169,1,"nullA_73,nullC_68",epi
4.92514794082344,5.168698771495348,1.3388586352895924,0.7469048439036299,1,"nullA_74,disease_8",epi
6.450983518128432,6.700298545927531,1.3327367164965593,0.7503357472050117,1,"nullA_75,nullC_55",epi
6.0643063238859005,6.308626759951702,1.3281915731624223,0.7529034366774375,1,"nullA_76,disease_62",epi
5.080034726683201,5.317434719904429,1.3272018943830224,0.7534648678789528,1,"nullA_77,disease_43",epi
6.9550637537548905,7.199021147522277,1.3210573872474558,0.7569693865333069,1,"nullA_78,disease_25",epi
5.686815067820142,5.92185378485569,1.3172390362458661,0.7591636540395903,1,"nullA_79,nullB_23",epi
5.0508263011001455,5.275925676233135,1.30826478670089,0.7643712573826472,1,"nullA_80,disease_81",epi
5.060889279098766,5.280330969701052,1.2993813353340986,0.7695970172935249,1,"nullA_81,nullC_34",epi
5.210624940716907,5.426237579753228,1.2919579248711999,0.7740190146669782,1,"nullA_82,disease_53",epi
5.9141043165140585,6.13094558271425,1.2876903650767666,0.7765842062042487,1,"nullA_83,nullC_40",epi
5.7131638975168935,5.917669678333116,1.2708367591031156,0.7868831247104807,1,"nullA_84,nullC_99",epi
5.069778226516012,5.260658204102347,1.2558831823347898,0.7962524015497349,1,"nullA_85,disease_37",epi
5.081324217513073,5.271539704289881,1.2547872926621162,0.7969478220315988,1,"nullA_86,nullC_18",epi
6.710306726020144,6.8964134248538205,1.2379583368265477,0.8077816274200765,1,"nullA_87,disease_2",epi
6.4714970579615345,6.646952565222238,1.2241007952258776,0.8169261909640986,1,"nullA_88,disease_15",epi
6.318086844662,6.490948316745657,1.2212240359569824,0.8188505716859514,1,"nullA_89,disease_57",epi
5.317454964354094,5.478674231026273,1.210565506275928,0.826060213029122,1,"nullA_90,nullC_32",epi
5.987984056326266,6.141335286563385,1.195588602108523,0.8364081074680826,1,"nullA_91,nullC_69",epi
5.944227075969167,6.090433713797348,1.1859040856223682,0.8432385149218836,1,"nullA_92,disease_39",epi
5.85365426046572,5.998060393666333,1.1838551107667763,0.8446979625338658,1,"nullA_93,disease_23",epi
6.580895652368641,6.7140918680598665,1.165597631340617,0.8579289911990005,1,"nullA_94,nullC_69",epi
5.842543035040649,5.9734781502609975,1.1654395645089866,0.8580453508297635,1,"nullA_95,disease_81",epi
6.27035544184081,6.402394919404212,1.1651834725222368,0.858233937901068,1,"nullA_97,disease_51",epi
6.372895081156995,6.502121617343782,1.1610226473940426,0.861309641327442,1,"nullA_98,nullB_60",epi
6.232929036321693,6.356028998846286,1.1533346027133045,0.8670510688289647,1,"nullA_99,disease_74",epi
7.0613584124045135,7.184095497305602,1.1502384470944549,0.8693849545075085,1,"nullB_0,nullB_48",epi
5.720472090823618,5.8374663925781425,1.1471032278533584,0.8717611246473072,1,"nullB_1,nullC_63",epi
5.198945975852761,5.31400418480764,1.146768441279289,0.8720156258262917,1,"nullB_2,nullC_43",epi
6.487163174705934,6.604573342253376,1.1449342127419742,0.8734126283161067,1,"nullB_3,nullB_56",epi
6.336024545348667,6.4510156064102855,1.1422238518164838,0.8754851322791898,1,"nullB_4,disease_51",epi
5.543871841013273,5.654823756956578,1.1397030137668551,0.8774215632675042,1,"nullB_5,nullC_1",epi
7.443727805718028,7.5567707825907755,1.1366838935568395,0.8797520627048413,1,"nullB_6,disease_34",epi
6.530180559789624,6.638331822178331,1.13266965058546,0.88286995196094,1,"nullB_7,disease_83",epi
6.519251489257434,6.617099602072557,1.1193472390197376,0.8933778233783333,1,"nullB_8,nullC_39",epi
5.867719189933123,5.962501091629846,1.1171780821424446,0.8951124408762757,1,"nullB_9,disease_9",epi
5.152162107973593,5.242427136158652,1.1136391428795573,0.8979569426899647,1,"nullB_10,disease_51",epi
6.836347446915508,6.930314976529503,1.113623600024652,0.8979694754833352,1,"nullB_11,disease_57",epi
6.391852994901609,6.483568209448034,1.1117796425976871,0.8994588151150953,1,"nullB_12,nullC_78",epi
6.050607479527739,6.141335286563385,1.111389819875411,0.8997743025143975,1,"nullB_13,nullC_1",epi
6.228855710934057,6.317929152614015,1.108793279631907,0.9018813681229887,1,"nullB_14,nullB_22",epi
6.177359185166882,6.263370168363581,1.104992475193979,0.9049835383036905,1,"nullB_15,nullC_5",epi
5.884862466919561,5.969072856793081,1.10342462006348,0.9062694286651587,1,"nullB_16,disease_77",epi
6.377600972194408,6.4581584939226655,1.0975821691494922,0.911093518196357,1,"nullB_17,nullC_78",epi
5.9350945924058935,6.014024244655348,1.0965192035051885,0.9119767321934258,1,"nullB_18,nullC_82",epi
5.3109402833329,5.387409909741491,1.0950121533876291,0.9132318731863469,1,"nullB_20,disease_91",epi
5.932068871489357,6.009437080648441,1.094531321953187,0.9136330591394166,1,"nullB_21,disease_26",epi
7.0613584124045135,7.133543218142771,1.085841670105567,0.9209445792431034,1,"nullB_23,disease_12",epi
6.318086844662,6.388926702353345,1.085444628488367,0.9212814488682296,1,"nullB_24,disease_69",epi
7.0613584124045135,7.126525645484124,1.077187652508026,0.9283433556555265,1,"nullB_25,disease_31",epi
6.48191381881979,6.544192831264469,1.0744847765071337,0.9306786116139643,1,"nullB_26,nullC_49",epi
6.435869880318383,6.494658896142192,1.0702391575239911,0.9343705964875271,1,"nullB_27,nullC_28",epi
6.050607479527739,6.10795606448955,1.0690625065769945,0.9353990003838745,1,"nullB_28,nullC_10",epi
6.616193434449665,6.673269873539612,1.0678702240988478,0.9364433780742205,1,"nullB_29,disease_39",epi
6.821532361130368,6.874434518135046,1.0625029648577475,0.9411738442855868,1,"nullB_30,disease_96",epi
6.487163174705934,6.5364106908224135,1.0584550859154214,0.9447732013448019,1,"nullB_31,nullA_34",epi
6.088740349223182,6.133532906279201,1.0535045260132376,0.9492128180827908,1,"nullB_32,disease_70",epi
6.372895081156995,6.416047008572539,1.0511662599681986,0.9513242938659898,1,"nullB_33,nullC_8",epi
6.143200266355564,6.184008427689461,1.0485717635656282,0.9536781694364325,1,"nullB_34,disease_63",epi
6.27035544184081,6.308626759951702,1.0453547479008691,0.9566130560061605,1,"nullB_35,disease_53",epi
6.245249520709733,6.281227785763588,1.042605257118466,0.9591357737479497,1,"nullB_36,disease_89",epi
5.956534923643764,5.986811681130463,1.0359789560627932,0.9652705724838947,1,"nullB_37,disease_40",epi
5.02123104618935,5.048833885528076,1.0336384053552314,0.9674563124000107,1,"nullB_38,nullC_40",epi
6.043827792542359,6.070777061247797,1.0318964579254777,0.9690894782315637,1,"nullB_39,nullC_76",epi
6.6779414415181115,6.704875212954942,1.0314431151760644,0.9695154151368811,1,"nullB_40,nullB_1",epi
5.978445033279508,6.000325400297185,1.025862335569773,0.9747896626349883,1,"nullB_41,disease_85",epi
6.004087463892845,6.0232621856402835,1.0226151761795652,0.9778849593607105,1,"nullB_42,nullB_50",epi
6.530180559789624,6.548106730585605,1.0208825886846766,0.9795445735717936,1,"nullB_43,nullC_81",epi
6.416067253022203,6.4333784649241785,1.0202071366277776,0.9801931040253542,1,"nullB_44,disease_71",epi
6.013875470259008,6.030247080162234,1.0192736005241618,0.9810908469382014,1,"nullB_45,nullC_39",epi
6.913905681261383,6.930314976529503,1.0189573095350015,0.9813953839306059,1,"nullB_46,disease_78",epi
6.420981267824633,6.436881095475381,1.0185428189941501,0.9817947575218665,1,"nullB_47,nullB_32",epi
6.092280175928306,6.102918270459593,1.0124597149806,0.9876936190188678,1,"nullB_48,nullC_50",epi
6.2961079379432245,6.305545093414294,1.0109949251995862,0.989124648476929,1,"nullB_50,disease_98",epi
6.396649167165101,6.4057905084053495,1.0106254573223699,0.9894862560156346,1,"nullB_51,nullC_90",epi
5.839784412601569,5.845203375080295,1.006366652517465,0.9936736253118696,1,"nullB_52,nullC_84",epi
4.76439657696483,4.769505345935062,1.0061996134107924,0.9938385849803926,1,"nullB_53,nullC_3",epi
5.893545589493021,5.8970077862691594,1.004057690184763,0.9959587081256095,1,"nullB_54,disease_33",epi
6.1469385884661705,6.1491990230236,1.002631556831858,0.9973753500835608,1,"nullB_55,nullC_2",epi
6.905873509564119,6.907586725451946,1.001963190644036,0.9980406559219263,1,"nullB_57,nullC_13",epi
6.017159545460198,6.018632547741541,1.00171924880913,0.9982837019342754,1,"nullB_58,nullC_76",epi
6.313652247594134,6.314818730199623,1.0013521344502878,0.9986496913485583,1,"nullB_59,nullB_73",epi
6.435869880318383,6.436881095475381,1.0011690073245787,0.9988323576578718,1,"nullB_60,nullC_48",epi
6.050607479527739,6.0514993558218935,1.0010398084263539,0.998961271652135,1,"nullB_61,disease_80",epi
6.2961079379432245,6.296356667359888,1.0002882754453852,0.9997118076333976,1,"nullB_62,nullC_42",epi
6.095832577532674,6.0954088484374624,0.9995068788379018,1.0004933644505496,1,"nullB_63,disease_51",epi
6.088740349223182,6.087955397782881,0.9990865391810422,1.0009142959925241,1,"nullB_64,nullC_25",epi
6.425919549465215,6.4229435876315994,0.9965667196860147,1.0034451083366172,1,"nullB_65,nullC_68",epi
6.085213008705214,6.080557090301436,0.9945933376014844,1.005436053303508,1,"nullB_66,disease_51",epi
5.978445033279508,5.9734781502609975,0.9942187493207588,1.0058148678881695,1,"nullB_67,nullC_26",epi
6.40146845360105,6.395638136941332,0.9932811633238162,1.0067642848009928,1,"nullB_68,nullB_18",epi
6.074705031106799,6.068346926394505,0.9926220464614723,1.007432792335037,1,"nullB_69,disease_67",epi
6.27035544184081,6.263370168363581,0.9919328058740302,1.008132803026775,1,"nullB_70,nullC_72",epi
6.12105914047835,6.113019366446097,0.9906895148509586,1.0093979849483339,1,"nullB_71,nullC_20",epi
4.929572726803796,4.920020259073432,0.988573646514354,1.0115584241254403,1,"nullB_72,disease_4",epi
6.476691874838639,6.465352769556693,0.986993924236976,1.0131774628431263,1,"nullB_73,nullB_97",epi
7.159476268363037,7.147727853134727,0.9866985336603932,1.0134807804874928,1,"nullB_74,disease_88",epi
6.420981267824633,6.4057905084053495,0.9825939045577048,1.0177144345813243,1,"nullB_75,nullC_14",epi
5.956534923643764,5.938767507297752,0.9794591786092985,1.020971595181605,1,"nullB_76,disease_39",epi
5.135678218251904,5.117701671018241,0.978746102740629,1.0217154348812805,1,"nullB_77,nullC_81",epi
6.5866927700529665,6.567909357881785,0.9785932405750283,1.0218750329936808,1,"nullB_78,disease_68",epi
4.807610213643695,4.788222469887999,0.976843702547387,1.0237052226392276,1,"nullB_79,nullB_97",epi
6.445920216171885,6.4229435876315994,0.9738017684283833,1.026903043741539,1,"nullB_80,nullC_45",epi
5.850864858378141,5.827878591422989,0.9734364851200635,1.0272883904455872,1,"nullB_81,nullC_64",epi
6.628241772965839,6.604573342253376,0.9731221477545269,1.0276202245601886,1,"nullB_82,disease_58",epi
6.010602144914039,5.986811681130463,0.9726252684932969,1.0281451987661288,1,"nullB_83,disease_92",epi
5.968996144081575,5.945184641618385,0.9725744241836395,1.0281989482083913,1,"nullB_84,disease_2",epi
6.135765287868045,6.11048451084291,0.9710187308031336,1.0298462514444968,1,"nullB_85,disease_43",epi
6.456072587635902,6.42988805998441,0.9702043370485801,1.0307107088822751,1,"nullB_86,disease_75",epi
6.4924402318067775,6.465352769556693,0.9692154547904471,1.0317623342234146,1,"nullB_88,nullC_48",epi
6.216734350401712,6.189472922161539,0.9688395732408283,1.032162627972491,1,"nullB_89,disease_7",epi
6.513831421788095,6.483568209448034,0.9656826377757911,1.035536894712377,1,"nullB_90,disease_61",epi
6.27035544184081,6.237167795969557,0.9622370088623478,1.039244999714051,1,"nullB_91,disease_88",epi
6.0643063238859005,6.030247080162234,0.9610859644510851,1.0404896512781145,1,"nullB_92,disease_78",epi
6.067760558753988,6.032586262515407,0.9598405719114537,1.0418396859476065,1,"nullB_93,disease_19",epi
6.139475867264581,6.102918270459593,0.9583618005778219,1.0434472653199172,1,"nullB_94,nullC_91",epi
6.327015475406301,6.290277621283505,0.9583317337521983,1.043480002571402,1,"nullB_95,disease_8",epi
5.920056715041353,5.882794349019104,0.9573592973467899,1.0445399159661206,1,"nullB_96,nullC_88",epi
6.232929036321693,6.19496744147918,0.9568862955708083,1.0450562461065172,1,"nullB_97,disease_86",epi
6.7369749731023045,6.69574272939167,0.9537331726191512,1.0485112909030838,1,"nullB_98,nullC_14",epi
6.684331239616883,6.642632904077721,0.9531756348149992,1.0491245930704984,1,"nullB_99,nullC_0",epi
5.994394334687185,5.951643221657798,0.9513164518389005,1.0511749250914288,1,"nullC_1,disease_72",epi
6.634320819042221,6.588112065199304,0.9481920334189712,1.0546386857883847,1,"nullC_3,disease_81",epi
6.092280175928306,6.04436496170802,0.945717658928711,1.0573980411159698,1,"nullC_4,disease_57",epi
5.987984056326266,5.934512181727613,0.9394676937708667,1.0644325575328373,1,"nullC_5,disease_31",epi
6.162033214688655,6.10795606448955,0.9390451232186707,1.0649115524634218,1,"nullC_6,nullC_39",epi
6.241125803525871,6.186736942342665,0.9388104848797568,1.0651777074348294,1,"nullC_7,disease_54",epi
6.35428989332596,6.296356667359888,0.9351089567678215,1.0693940986903523,1,"nullC_9,disease_58",epi
6.102975465045054,6.041998096697753,0.931444163034661,1.0736016603958123,1,"nullC_10,nullC_24",epi
6.5084405731532184,6.443923378100794,0.9282264983632399,1.077323262978723,1,"nullC_11,nullB_45",epi
5.757836337568486,5.694108677628582,0.9278758353843864,1.0777304051524685,1,"nullC_12,nullC_23",epi
6.363549218738757,6.293312524978659,0.9218844366984975,1.0847346589137075,1,"nullC_13,nullC_71",epi
6.245249520709733,6.173168213136596,0.9197161282795968,1.0872920124501682,1,"nullC_15,disease_2",epi
6.143200266355564,6.065922682782999,0.9139889998492748,1.0941050714668439,1,"nullC_16,disease_70",epi
7.416699133330109,7.335780084637666,0.9122060437985114,1.0962435590054922,1,"nullC_17,disease_80",epi
6.162033214688655,6.083017116142298,0.9121762236842523,1.096279396497565,1,"nullC_18,disease_66",epi
6.313652247594134,6.234298353541604,0.9121031730307505,1.0963671978874765,1,"nullC_19,disease_77",epi
6.4924402318067775,6.412616473475749,0.9119274493004167,1.0965784622089707,1,"nullC_21,disease_96",epi
6.245249520709733,6.16244424977362,0.9083251440164646,1.100927356891349,1,"nullC_22,nullC_38",epi
6.5084405731532184,6.419489352763511,0.9023863450659905,1.1081727970150868,1,"nullC_23,disease_31",epi
6.027076982117544,5.930274887252098,0.8931563094278956,1.119624851153481,1,"nullC_24,disease_10",epi
6.580895652368641,6.479898480559071,0.8900628670606435,1.1235161436432177,1,"nullC_26,disease_42",epi
6.189009802386858,6.087955397782881,0.8891252036182836,1.1247009936626617,1,"nullC_27,nullC_42",epi
6.067760558753988,5.966877466229645,0.8890080925959918,1.1248491530374047,1,"nullC_29,nullB_36",epi
6.11378638114927,6.011728032394997,0.8879033349895141,1.126248726176718,1,"nullC_30,disease_53",epi
6.1851111619712,6.080557090301436,0.8855000797380489,1.1293053754391786,1,"nullC_31,disease_83",epi
6.55803751429259,6.4510156064102855,0.8838430919404761,1.1314225444750623,1,"nullC_32,nullB_95",epi
6.085213008705214,5.9712730777026835,0.875603853946309,1.14206897958825,1,"nullC_33,disease_58",epi
6.913905681261383,6.796065451019539,0.8736887435941985,1.1445723746951115,1,"nullC_34,disease_46",epi
5.994394334687185,5.878770198719378,0.8736274080706152,1.144652732688957,1,"nullC_35,nullC_83",epi
5.984794260958166,5.866794007672663,0.8711736992456129,1.1478767103115526,1,"nullC_36,nullB_54",epi
6.318086844662,6.19496744147918,0.8669286580204393,1.1534974542004626,1,"nullC_37,disease_17",epi
7.2233277403495695,7.085423969798573,0.8545503871819444,1.1702060112542993,1,"nullC_40,disease_12",epi
5.902304769582903,5.7668050358167475,0.8532314429381209,1.1720149418737762,1,"nullC_41,nullB_43",epi
5.238921690929412,5.102803816337604,0.8500641931453388,1.1763817463006894,1,"nullC_44,disease_77",epi
6.476691874838639,6.3336280621571195,0.8475542296375977,1.1798655059837124,1,"nullC_46,disease_79",epi
6.266127105731289,6.12322353662034,0.8470687939589157,1.180541659817658,1,"nullC_47,nullC_60",epi
6.5084405731532184,6.359270492770457,0.8416792325960891,1.1881010737494184,1,"nullC_49,disease_41",epi
5.302856164932941,5.157898470144578,0.8414118317630541,1.1884786524865567,1,"nullC_51,disease_56",epi
6.665283044646189,6.513421172597715,0.839533038583432,1.1911383519668606,1,"nullC_52,nullC_15",epi
5.3850482554866215,5.220355825078324,0.8222151843192408,1.2162266266439214,1,"nullC_53,nullC_31",epi
5.231397200950796,5.042722997895275,0.7981917811576676,1.2528317424537214,1,"nullC_54,disease_86",epi
5.291647080398221,5.1000350097694716,0.7957308957016804,1.2567062626344225,1,"nullC_55,disease_62",epi
6.220758500701438,6.0232621856402835,0.7947249842199149,1.2582969201371952,1,"nullC_56,disease_8",epi
5.426088805356889,5.22661236269263,0.789045188226811,1.2673545380173463,1,"nullC_57,disease_90",epi
5.408037773711321,5.2069328047461845,0.7874146279116024,1.2699789469903817,1,"nullC_58,disease_48",epi
5.424268968639903,5.210014471283592,0.7752614109748772,1.28988749580934,1,"nullC_61,disease_18",epi
5.3190902876948245,5.091774292762104,0.7626226497918122,1.3112644900764345,1,"nullC_62,disease_21",epi
5.51558712717469,5.284755755681408,0.7606491428356856,1.3146665705452831,1,"nullC_64,nullC_70",epi
6.165842743105323,5.923952421512611,0.7543406051823172,1.3256611047184834,1,"nullC_65,disease_62",epi
